temRT,temHashtag,temUser,temURL,temLetraRepetid,numeroLetrasRepetidas,temPontoInterrogacao,temPontoExclamaco,EmojisPositivo,EmojisNegativo,quantidadePalavras,quantidadePalavrasQueIniciamMaiusculas,quantidadePalavrastodasAsLetrasMaiusculas,quantidadeLetrasMaiusculas,quantidadePontosInterogacao,quantidadePontosExclamacao,quantidadeEmojisPositivos,quantidadeEmojisNegativos,mediaCharacteresPorPalavra,tweet,classe
0,0,0,1,1,6,0,0,0.0,0.0,16.0,7.0,1.0,13.0,0.0,0.0,0.0,0.0,7.0,"Pessoa desenvolvedora .net sênior
Netvagas - (3700791120)

Trabalho remoto in São Paulo, SP
Mais no link:https://t.co/IXz8XIa0xZ",NEUTRO
0,0,1,0,1,5,1,1,0.0,1.0,18.0,6.0,1.0,8.0,1.0,1.0,0.0,2.0,6.0,"@GuilhermeBoulos Meritocracia!

Precursor do trabalho remoto 

Pensa que é fácil?

Visão de futuro 

A esquerda sempre complicando😡

Invejosos😡",NEUTRO
0,0,1,0,0,0,1,0,0.0,0.0,8.0,3.0,0.0,4.0,1.0,0.0,0.0,0.0,8.0,@Eulavomeucarv Trabalho remoto. Pode trabalhar com Tornozeleira eletrônica?,NEUTRO
0,0,0,1,1,5,0,0,0.0,0.0,21.0,13.0,3.0,21.0,0.0,0.0,0.0,0.0,6.0,"Mini Projetor Full HD 1080P 110 polegadas Display Adequado para Home Office Palestra Escol*Por 💰 R$ 201,48*
📦 Loja Amazon: https://t.co/tAtZ9WflXZ",NEUTRO
0,0,1,0,0,0,1,0,0.0,0.0,23.0,2.0,0.0,2.0,1.0,0.0,0.0,0.0,5.0,"@brunosaalmeida Eu acho muito mais jogo fazer trabalho remoto e receber em euro morando no Brasil, pelo menos no começo né? (minha opinião)",POSITIVO
0,0,0,0,0,0,0,0,0.0,0.0,11.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,Agora temos uma nova nomeação para trabalho remoto : no banco,NEUTRO
0,0,0,0,0,0,0,0,0.0,0.0,27.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,Amo q eu e meus amigos da minha antiga empresa estamos em home office e trabalhamos fofocando o dia inteiro no discord e com câmera ligada ainda,POSITIVO
0,0,0,1,1,4,0,0,0.0,0.0,14.0,7.0,2.0,15.0,0.0,0.0,0.0,0.0,6.0,"nova
NAVA | Technology for Business

Trabalho remoto in Anhembi, SP
Mais no link:https://t.co/AHt1zOS1w4",NEUTRO
0,0,1,0,0,0,1,0,0.0,0.0,10.0,2.0,0.0,2.0,1.0,0.0,0.0,0.0,5.0,@folha Isso vcs dizendo. Já ouviram falar de trabalho remoto?,NEUTRO
0,0,0,1,1,4,0,0,0.0,0.0,19.0,13.0,3.0,24.0,0.0,0.0,0.0,0.0,6.0,BairesDev oferece vaga para Mato Grosso do Sul-MSQA Automação Sênior Pesquisa E Desenvolvimento Trabalho Remoto Ref 0166P RD https://t.co/Kj1CjqlWF3,POSITIVO
0,0,0,0,0,0,0,0,0.0,0.0,9.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,4.0,Hoje é daqueles dias de agradecer pelo Home office,POSITIVO
0,1,0,1,1,5,1,0,0.0,0.0,18.0,4.0,0.0,13.0,1.0,0.0,0.0,0.0,6.0,"[Home-Office] Sai do Globoplay e agora estou curtindo esse super álbum da Shakira, o #MTVUnplugged. Cês conhecem? https://t.co/g3jJD5iyqQ",NEUTRO
0,0,0,1,1,6,0,0,0.0,0.0,16.0,7.0,7.0,56.0,0.0,0.0,0.0,0.0,8.0,DICAS PARA VIDA ACADÊMICA - BIBLIOTECA DO IPPUR/UFRJ: 19 ferramentas para trabalho colaborativo remoto https://t.co/ULuX3boGgX https://t.co/HJHGYxDQRn,POSITIVO
0,0,0,0,0,0,1,0,0.0,0.0,9.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5.0,o que esse arrombydo tem contra trabalho remoto hein?,NEUTRO
0,0,0,1,1,11,1,1,0.0,0.0,43.0,3.0,0.0,8.0,1.0,1.0,0.0,0.0,4.0,Oi amiga! Vc pretende att kpp essa semana? To tão ansiosaaa — esse semana acredito que não pq eu consigo escrever mais quando estou trabalhando de home office e essa semana estou no escritório então é muito corrido pra mim fico mt… https://t.co/qCHvmwPDnG,NEUTRO
0,0,0,0,1,5,0,0,0.0,0.0,23.0,23.0,23.0,104.0,0.0,0.0,0.0,0.0,4.0,GRACAS A DEUS AMANHA É DIA DE TRABALHO REMOTO PORQUE EU IA MANDAR TODOS OS DOISLADISTAS E MINIONS DO TRAMPO IREM SE FODEEEEEER,POSITIVO
0,0,0,1,1,3,0,0,0.0,0.0,7.0,3.0,0.0,9.0,0.0,0.0,0.0,0.0,8.0,"nova
Semantix

Trabalho remoto
Mais no link:https://t.co/nqhXoURJNX",NEUTRO
0,0,1,0,0,0,1,0,0.0,0.0,18.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,5.0,@reidosoraculos Agora o questionamento: um emprego home office ou que meu ex se foda completamente na vida dele?,NEUTRO
0,0,0,1,1,3,0,0,0.0,0.0,11.0,7.0,1.0,15.0,0.0,0.0,0.0,0.0,8.0,"[Tecnologia] Desenvolvimento Front-end JR.
Squid It

Trabalho remoto
Mais no link:https://t.co/U6VG6wxGKR",NEUTRO
0,0,0,1,1,8,0,1,0.0,0.0,36.0,5.0,0.0,14.0,0.0,2.0,0.0,0.0,5.0,"Na Dell Technologies, o trabalho remoto não é novidade. Nossa equipe tem flexibilidade para trabalhar no escritório ou em casa há mais de 13 anos!
Entre no nosso site https://t.co/Y7N2aKPayG e descubra nossas vagas remotas! https://t.co/nDwFpYyrKx",NEUTRO
0,0,0,1,1,3,0,0,0.0,0.0,16.0,10.0,4.0,21.0,0.0,0.0,0.0,0.0,6.0,BairesDev oferece vaga para Mato Grosso do Sul-MSDevops P D Trabalho Remoto Ref 0121P RD https://t.co/xO7oPbmFKC,POSITIVO
0,0,0,1,1,4,0,0,0.0,0.0,23.0,14.0,2.0,22.0,0.0,0.0,0.0,0.0,6.0,"Analista de Sistemas Dot Net Core Fullstack Sênior
RHTI Consultoria especializada em tecnologia

Trabalho remoto in Rio de Janeiro, RJ
Mais no link:https://t.co/eEejBmL4dK",NEUTRO
0,0,1,0,1,3,0,0,0.0,0.0,13.0,4.0,0.0,5.0,0.0,0.0,0.0,0.0,5.0,"@Rconstantino Ow bixinha, os caras estão te chamando de Patriota Home Office 🤣🤣🤣",NEUTRO
0,0,1,0,1,3,0,0,0.0,0.0,20.0,4.0,2.0,6.0,0.0,0.0,0.0,0.0,6.0,@desmentindobozo A ironia é os golpistas-trabalho-remoto inflamando essa galera  a partir dos EUA e o terrorista se chamar George Washington.,NEUTRO
0,0,0,1,1,4,0,0,0.0,0.0,14.0,10.0,2.0,18.0,0.0,0.0,0.0,0.0,7.0,"Desenvolvedor Frontend JR
People Consulting

Trabalho remoto in São Paulo, SP
Mais no link:https://t.co/G7bbBAFAJr",NEUTRO
0,0,1,0,0,0,0,0,0.0,0.0,42.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,4.0,"@gajodagabardine A questão que se coloca é que com cada vez mais trabalho remoto e com os preços a subir nos centros urbanos, terás mais gente a querer viver nas periferias em áreas de menor densidade, menos barulho, ""perto da natureza"", etc.",POSITIVO
0,0,1,0,1,3,0,0,0.0,0.0,42.0,3.0,0.0,5.0,0.0,0.0,0.0,0.0,5.0,"@RainhadosRaios1 @tigraodacolina Normalmente tem processo seletivo simplificado, esse meu pedia pós-graduação, mas tinha cargo q era só a graduação e outro q pedia experiência. Meu ctt foi de 1 ano, o trabalho era remoto, então, tinha gnt até de outros Estados. +",POSITIVO
0,0,1,0,0,0,0,0,0.0,0.0,5.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,5.0,@iLLimaticx Faço home office 🌚,POSITIVO
0,0,1,0,0,0,1,0,0.0,0.0,26.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,@mandlivz faz qual curso amg? eu descobri que também odeio pelo tanto de homem e que se eu não achar um trabalho remoto eu me m4t0,POSITIVO
0,0,0,1,1,7,0,0,0.0,0.0,14.0,7.0,0.0,20.0,0.0,0.0,0.0,0.0,9.0,"Desenvolvedor FrontEnd Júnior (JavaScript, React, e Ruby on...
https://t.co/x4C5pSCigI

Trabalho remoto
Mais no link:https://t.co/KGJYRbR8e3",NEUTRO
0,0,0,0,0,0,0,0,0.0,0.0,10.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,Espero que o home office me traga benefícios em 2023,NEUTRO
0,0,1,0,1,7,0,0,0.0,0.0,44.0,3.0,1.0,4.0,0.0,0.0,0.0,0.0,5.0,"@o_gabsferreira ... meus autos e baixos com a rotina de filho, cachorros, trabalho remoto e freelas. Voltei pra psicóloga, que me orientou a fazer uma avaliação neuropsicológica completa.
Deu QI um pouco acima também, extrema facilidade pra conhecimentos gerais, mais dificuldade severa com as...",NEUTRO
0,0,0,1,1,3,0,0,0.0,0.0,8.0,4.0,1.0,9.0,0.0,0.0,0.0,0.0,7.0,"nova
TO Brasil

Trabalho remoto
Mais no link:https://t.co/yDGLqT6soj",NEUTRO
0,0,0,0,0,0,0,0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,"preciso encontrar um emprego remoto urgente, tem dias que não tenho mais bateria social para o trabalho presencial",NEUTRO
0,0,0,0,0,0,0,0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,fazendo a empresa entende na marra que home office sempre vai ser a melhor escolha,POSITIVO
0,0,0,1,1,5,0,0,0.0,0.0,9.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,7.0,Home office: 116 vagas para trabalho remoto [09/11] https://t.co/rWRzxgl5eJ,POSITIVO
0,0,0,1,1,6,0,0,0.0,0.0,16.0,7.0,1.0,12.0,0.0,0.0,0.0,0.0,7.0,"Pessoa desenvolvedora .net sênior
Netvagas - (3700791224)

Trabalho remoto in São Paulo, SP
Mais no link:https://t.co/6HePtH5scB",NEUTRO
0,0,1,0,1,4,0,0,0.0,0.0,18.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,7.0,"@alfredo_cunha @reehrochaaaa @profrafaelmaia Trabalho remoto rende bem mais, fica inclusive melhor pra organizar o serviço interno, dividir funções",POSITIVO
0,0,0,0,0,0,0,0,0.0,0.0,10.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,Fim do home office (feliz e triste ao mesmo tempo),NEUTRO
0,1,0,1,1,9,0,0,0.0,0.0,24.0,2.0,1.0,20.0,0.0,0.0,0.0,0.0,9.0,"Foi sancionada com vetos a Lei 14.442/22, que regulamenta o teletrabalho e altera regras do vale-alimentação.

#LobsContabilidade #CLT #HomeOffice #Teletrabalho #TrabalhoRemoto #ValeAlimentação

https://t.co/XjRc39gtsn https://t.co/jimYS2QlfE",POSITIVO
0,0,1,0,0,0,0,0,0.0,0.0,12.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,5.0,"@BSaraiva777 Como manter a saúde física e mental durante
o trabalho remoto",NEGATIVO
0,0,0,1,0,0,0,0,0.0,0.0,11.0,1.0,0.0,8.0,0.0,0.0,0.0,0.0,6.0,"Podia ser nós, mas eu não jogo futebol
(Trabalho remoto) https://t.co/Ogp4WoVMWQ",NEUTRO
0,0,0,1,1,3,0,0,0.0,0.0,11.0,6.0,1.0,11.0,0.0,0.0,0.0,0.0,6.0,"nova
Enext

Trabalho remoto in São Paulo, SP
Mais no link:https://t.co/9h4TpnvVIV",NEUTRO
0,0,0,1,1,5,0,0,0.0,0.0,14.0,7.0,0.0,17.0,0.0,0.0,0.0,0.0,8.0,"Engenheiro de Machine Learning Júnior (Salário em Dólar)
https://t.co/x4C5pSCigI

Trabalho remoto
Mais no link:https://t.co/gne6MN5PCE",NEUTRO
0,0,0,0,0,0,0,0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,desafio pesadíssimo pra o acesso remoto do meu trabalho: não cair,NEGATIVO
0,0,0,0,0,0,0,0,0.0,0.0,28.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,3.0,"Bom dia, hoje é um dos poucos dias que saio para pegar transporte até um local que tem a ver com o trabalho. O trabalho remoto é ótimo",POSITIVO
0,0,0,0,0,0,0,0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,eu amo o trabalho remoto mas a internet cai sempre em semana de fechamento de projeto grande,POSITIVO
0,0,1,0,0,0,0,0,0.0,0.0,16.0,2.0,1.0,6.0,0.0,0.0,0.0,0.0,5.0,"@ProfRomilla @CarlosBolsonaro Ainda bem que não, ela trabalha com um promotor. O trabalho é remoto. 🙏",POSITIVO
0,1,0,1,1,5,0,0,0.0,0.0,13.0,8.0,0.0,13.0,0.0,0.0,0.0,0.0,7.0,Atendente Experiência com Cliente | Exclusiva Pessoas Negras | Home Office  https://t.co/UxHdrm0Ixg #VivoDiversidade,POSITIVO
0,0,0,1,1,3,0,0,0.0,0.0,14.0,9.0,4.0,22.0,0.0,0.0,0.0,0.0,6.0,BairesDev oferece vaga para Sergipe-SEAgile Coach P D Trabalho Remoto Ref 0073P RD https://t.co/p3VURFLD5T,POSITIVO
0,0,0,0,0,0,0,0,0.0,0.0,16.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,"Aliás hj fiz trabalho remoto do país, ajudando aluno até por essa rede do passarinho azul.",POSITIVO
0,0,0,1,1,3,0,0,0.0,0.0,11.0,7.0,0.0,13.0,0.0,0.0,0.0,0.0,8.0,"Desenvolvedor(a) Front-End React | Junior
Fretebras

Trabalho remoto
Mais no link:https://t.co/NUseNjcyXE",NEUTRO
0,0,1,0,1,13,0,1,0.0,0.0,43.0,8.0,5.0,40.0,0.0,12.0,0.0,0.0,5.0,"@GFiuza_Oficial Outro revolucionário de home office!!!

Faço minhas as palavras de um grande constitucionalista:

""PERDEU MANÉ, não amola!!!

Deixe de ser COVARDE e vai na frente de um quartel, ARMADO e prega um golpe!!!

Vai sentir o peso do que é a DEMOCRACIA!!!",NEUTRO
0,0,1,0,1,6,1,0,0.0,0.0,6.0,1.0,0.0,1.0,3.0,0.0,0.0,0.0,9.0,@borgescarola1 @victorrwerneck Aceita trabalho remoto??? 🥹🥹🥹🥹,POSITIVO
0,0,0,1,1,5,1,0,0.0,0.0,10.0,1.0,0.0,5.0,1.0,0.0,0.0,0.0,6.0,Até quando vamos tolerar os assassinos de home office? https://t.co/frCguSkXZo,POSITIVO
0,0,1,0,1,3,0,0,0.0,0.0,39.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,4.0,"@marinajacome Eu amo aqui, amo minha cidade e amo o estado pela beleza cultura etc. mas escolhi a profissão errada pra cidade, publicitario aqui não ganhar nada bem e nem tem espaço

Gracas a deus existe o trabalho remoto",POSITIVO
0,0,0,0,1,3,0,0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,se possível um trabalho home office tb pra eu nunca mais ser visto na rua essa é a vida q eu quero,POSITIVO
0,0,1,0,1,5,0,0,0.0,0.0,53.0,2.0,0.0,4.0,0.0,0.0,0.0,0.0,4.0,"@JohndaWish @nakamotopt @satoshituga Mas o paradigma está a mudar, por vezes não compensa ir ganhar mais 300 ou 400 euros e pagar mais 250 ou 300 euros de renda e estar longe de tudo e todos . Sinceramente acho que o paradigma da habitação irá mudar, seja via trabalho remoto, seja via salários...",POSITIVO
0,1,1,0,0,0,1,0,0.0,0.0,37.0,4.0,1.0,9.0,2.0,0.0,0.0,0.0,5.0,"Você domina #Python e #SQL, tem experiência com @github, GitHub Actions e acredita na importância da disponibilização de dados públicos de qualidade?

Que tal fazer parte de uma equipe dinâmica e colaborativa, com trabalho totalmente remoto? 👀",POSITIVO
0,0,1,0,0,0,0,0,0.0,0.0,37.0,2.0,0.0,4.0,0.0,0.0,0.0,0.0,5.0,"@pedrosofernando @CriticTravis Pior que o maluco ali tá certo, na Pandemia deu pra ver que muitas disciplinas teóricas funcionavam até melhor no remoto, pq se cobra mais trabalho e projetos ao invés de focar totalmente em prova.",POSITIVO
0,0,1,0,1,8,0,1,0.0,0.0,46.0,7.0,0.0,11.0,0.0,2.0,0.0,0.0,4.0,"@UOLNoticias Mano!!
Pra que torrar dinheiro numa firula que não é pra porra nenhuma.
Ganhou, senta na porra da cadeira e só. Pode até ser em home office. Assinatura digital.

Tão pedindo pra uma tragédia. Esse demente esquece que literalmente metade do país o quer morto.",POSITIVO
0,0,0,0,0,0,0,0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,eu quero um serviço que me permita trabalhar homeoffice e que o meu home seja simplesmente qualquer lugar que eu tenha vontade de visitar,POSITIVO
0,0,0,0,0,0,0,0,0.0,0.0,30.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,Eu sinto vontade de arrancar fio por fio de cabelo quando lembro que terei que pegar 4 ônibus amanhã só pq a empresa olha com maus olhos o home office,POSITIVO
0,0,0,0,0,0,0,0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,"caiu meu pagamento hoje do trampo em home ofice.
já paguei contas.
quero os dias de glórias tbm  :)",POSITIVO
0,0,0,0,1,3,0,0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,eu queria q o home office fosse uma pessoa pra eu poder abraçar e encher de mimo,NEUTRO
0,0,1,0,0,0,0,0,0.0,0.0,51.0,3.0,1.0,3.0,0.0,0.0,0.0,0.0,4.0,@camayuszka O problema do trabalho remoto em geral é o alto grau de alienação que os chefes tem sobre o trabalho da própria equipe. Eu vim pra uma área em que realmente minha chefe domina o meu trabalho. Eu não posso nem pensar em tentar enrolar ela que vou passar vergonha,NEGATIVO
0,0,0,0,0,0,0,0,0.0,0.0,4.0,4.0,4.0,22.0,0.0,0.0,0.0,0.0,5.0,CADÊ ESSE TRABALHO REMOTO,POSITIVO
0,0,1,0,0,0,0,0,0.0,0.0,14.0,4.0,0.0,4.0,0.0,0.0,0.0,0.0,5.0,@thiagoacioli_ Parei de ler na hora da comparação de Trabalho Remoto com Futebol... 🤮,NEGATIVO
0,0,1,0,1,6,1,0,0.0,0.0,39.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,4.0,"@caicarax @FloraMatos gente eu tava confusa, achei q ela tava contando uma coisa como se tivesse encontrado ele faz pouco tempo kkkkk mas é um fato de anos ne. por isso fiquei ""oxe e as musicas foi trabalho remoto?""",NEUTRO
0,0,0,1,1,3,0,0,0.0,0.0,12.0,7.0,1.0,12.0,0.0,0.0,0.0,0.0,6.0,"nova
Divulga Vagas

Trabalho remoto in São Paulo, SP
Mais no link:https://t.co/2X76fTQlmF",NEUTRO
0,0,0,0,0,0,0,0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,saudade trabalhar de home office q eu podia usar a madrugada tbm conhecida como melhor horario pra trabalhar,POSITIVO
0,0,1,0,0,0,0,0,0.0,0.0,14.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,6.0,@o_antagonista Tomara que seja por trabalho remoto de alguma penitenciária. Espanhola pistoleita de miliciano,NEUTRO
0,0,0,1,1,5,0,0,0.0,0.0,16.0,7.0,1.0,12.0,0.0,0.0,0.0,0.0,7.0,"Pessoa desenvolvedora .net sênior
Netvagas - (3700791023)

Trabalho remoto in São Paulo, SP
Mais no link:https://t.co/SDhsRs3Kox",NEUTRO
0,0,1,0,1,4,0,0,0.0,0.0,55.0,6.0,2.0,6.0,0.0,0.0,0.0,0.0,4.0,"@nedoliveira1 Como ja falaram ai, Dell eh bem interessante e tem a garantia deles, vc pode ate pagar por suporte. A empresa me disponibilizou um Vostro 1550. I7 com 16gb de mem e ssd nvm, trabalho remoto e nao me deixa na mao nao. Eh meio caro mas vc teria um note por alguns anos.",NEUTRO
0,0,0,0,0,0,1,0,0.0,0.0,12.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,4.0,Bullying no trabalho remoto? 😂😂 mano é só vc desligar a tela,NEUTRO
0,0,0,0,1,3,0,0,0.0,0.0,29.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,4.0,Perco 3 anos de vida no trabalho home  office. O ódio que eu sinto do notebook ruim e da internet que não funciona simplesmente destrói toda a minha jovialidade.,NEGATIVO
0,0,0,1,0,0,0,1,0.0,0.0,5.0,1.0,0.0,7.0,0.0,1.0,0.0,0.0,8.0,Trabalho remoto é vida! https://t.co/F6HU5pICMk,POSITIVO
0,0,0,0,1,4,0,0,0.0,0.0,47.0,5.0,1.0,8.0,0.0,0.0,0.0,0.0,4.0,"EUA🇺🇸:Em um e-mail E. Musk disse que ""não há como adoçar a mensagem"" e que os funcionários devem esperar mudanças na política do escritório do Twitter.

 Musk pretende encerrar o trabalho remoto e exigir que os funcionários fiquem no escritório por pelo menos 40 horas por semana.",NEGATIVO
0,0,0,0,1,3,0,0,0.0,0.0,33.0,6.0,4.0,20.0,0.0,0.0,0.0,0.0,6.0,"BAUMAN NA REDAÇÃO 

Temas relacionados: Comportamento humano; sociedade narcisista, globalização, impactos da tecnologia, desafios do trabalho remoto, consequência da pressão exercida sobre os jovens, porque os casamentos do século XXI são frágeis +",POSITIVO
0,0,0,1,1,5,0,0,0.0,0.0,15.0,9.0,2.0,20.0,0.0,0.0,0.0,0.0,7.0,BairesDev oferece vaga para Mato Grosso do Sul-MSDesenvolvedor NET Autêntico Trabalho Remoto Ref 0001P https://t.co/2UbHab4FW6,POSITIVO
0,0,0,1,1,6,0,0,0.0,0.0,12.0,5.0,1.0,8.0,0.0,0.0,0.0,0.0,6.0,"nova
Netvagas - (394991122)

Trabalho remoto in Recife, BA
Mais no link:https://t.co/4gtk2NnTn0",NEUTRO
0,0,0,0,0,0,0,0,0.0,0.0,13.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,"Chefe liberou o home office durante essa semana, ai ai nunca fui triste",POSITIVO
0,0,0,1,1,4,0,0,0.0,0.0,14.0,8.0,6.0,46.0,0.0,0.0,0.0,0.0,7.0,"PESSOA DESENVOLVEDORA .NET JUNIOR (REMOTO)
Pitang

Trabalho remoto in Recife, PE
Mais no link:https://t.co/SlxdPA3OxO",NEUTRO
0,0,0,0,0,0,0,0,0.0,0.0,19.0,3.0,3.0,7.0,0.0,0.0,0.0,0.0,4.0,"trabalhando com o cabelo imundo, uma camiseta do andré e café do lado, obrigada home office EU TE AMO",POSITIVO
0,0,1,0,1,4,1,0,0.0,0.0,13.0,8.0,7.0,40.0,2.0,0.0,0.0,0.0,6.0,"@Rconstantino Soldadinho  home office , toma TENÊNCIA MENINO MIMADO,  VAI CHORAR ATÉ QUANDO??",POSITIVO
0,0,0,0,0,0,0,0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,poderia estar facilmente fazendo um home office mas na minha empresa só tem cu mole,POSITIVO
0,0,0,1,1,4,0,0,0.0,0.0,13.0,6.0,1.0,7.0,0.0,0.0,0.0,0.0,6.0,"nova
Netvagas - (370832113)

Trabalho remoto in São Paulo, SP
Mais no link:https://t.co/pj31ejmvfz",NEUTRO
0,1,0,1,1,11,0,1,0.0,0.0,43.0,4.0,1.0,14.0,0.0,1.0,0.0,0.0,5.0,"Projetor 4k versão global wanbo x1 mini projetor led mini projetor portátil 1280*720p keystone correção para home office #aliexpress 

🎟️ Pegue o cupom da loja virtual 

💵 R$ 697,02

https://t.co/PiMgkeHwen
💳 Parcele em até 4x sem juros e 12x c juros miúdos! https://t.co/UZvF6KXtXX",POSITIVO
0,0,1,0,0,0,1,0,0.0,0.0,43.0,6.0,1.0,7.0,1.0,0.0,0.0,0.0,5.0,"@henriquebastos Tem que estudar o mercado de TI como está agora, nós somos ""operários"" globais não tem como regulamentar nacionalmente. Como inferir jornada da trabalho para quem trabalha na China, remoto Brasil? Cada um tem que ter sua empresa e pagar os impostos.",POSITIVO
0,0,0,1,1,4,0,0,0.0,0.0,8.0,2.0,0.0,7.0,0.0,0.0,0.0,0.0,6.0,Do homeoffice pro níver da Bea ♥️ https://t.co/QZZjrStDxw,POSITIVO
0,0,0,1,1,4,0,0,0.0,0.0,13.0,6.0,1.0,9.0,0.0,0.0,0.0,0.0,6.0,"nova
Netvagas - (401241124)

Trabalho remoto in São Paulo, SP
Mais no link:https://t.co/zgDgEhg0wk",NEUTRO
0,0,0,1,1,8,0,0,0.0,0.0,41.0,5.0,2.0,17.0,0.0,0.0,0.0,0.0,5.0,"A Embraer, que tem unidade em Botucatu/ SP, está com inscrições abertas para o programa de estágio com atuação em 2023. Ao todo, são 300 vagas em diversas áreas disponíveis em modelos de trabalho presencial, híbrido ou 100% remoto.

https://t.co/oTHqTDK3KT https://t.co/9P0KJhppUz",POSITIVO
0,1,0,1,1,7,0,0,0.0,0.0,26.0,1.0,0.0,9.0,0.0,0.0,0.0,0.0,10.0,"🌐 Conheça todos os direitos do trabalhador home office https://t.co/x6EKoXW5mS

#trabalhoremoto #teletrabalho #trabalhohíbrido #homeoffice #empresa #funcionário #trabalhador #negócios #registrodeponto #folhadeponto #lei #leitrabalhista #direitotrabalhista #justiça #direito https://t.co/pj9IC3Hxoy",POSITIVO
0,0,0,1,1,6,0,1,0.0,0.0,39.0,4.0,1.0,7.0,0.0,1.0,0.0,0.0,5.0,"O trabalho remoto vem ganhando espaço, e não à toa, com os benefícios que traz para funcionários e empresas. Mas é essencial que seja produtivo e eficiente. Por isso separamos algumas dicas que podem te ajudar! Confira: https://t.co/sXbm2ie9Cy https://t.co/j2qd9Mg01w",POSITIVO
0,0,0,1,1,4,0,0,0.0,0.0,10.0,5.0,0.0,10.0,0.0,0.0,0.0,0.0,7.0,"nova
Axxiom Tecnologia e Inovação

Trabalho remoto
Mais no link:https://t.co/PZSuZ6U579",NEUTRO
0,0,1,0,0,0,1,0,0.0,0.0,32.0,2.0,0.0,2.0,1.0,0.0,0.0,0.0,4.0,"@modrigororeno Acabei de ver uma foto do messi com a taça dizendo que ele ganhou pq tava no presencial, se tivesse no banco de reservas (trabalho remoto) não teria ganhado. Me mata?",NEGATIVO
0,1,0,0,1,3,0,0,0.0,0.0,22.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,10.0,"Toda e qualquer motivação faz você recomeçar, o hábito, apenas faz você continuar.

#assistentevirtualbrasil #secretariadoexecutivo #assistentevirtualsp #telefonevirtual #centraltelefonicavirtual #agendaparaconsultorio #emailmkt #comunicacao #trabalhoremoto",POSITIVO
0,0,1,0,0,0,0,0,0.0,0.0,38.0,2.0,1.0,4.0,0.0,0.0,0.0,0.0,4.0,@Qq6acho @metheoro Eu só preciso ver se o trabalho já tem um calendário sobre o carnaval porque a partir do dia 01/12 volta todo mundo presencial (remoto vai ficar limitado só a quem não é de BH) 🥺,POSITIVO
0,0,1,0,0,0,0,0,0.0,0.0,23.0,3.0,0.0,5.0,0.0,0.0,0.0,0.0,5.0,"@LeilaO26 Na verdade trabalho remoto, a prefeitura decretou ponto facultativo pelo Rock in Rio e eu estou em trabalho remoto por conta disto",NEGATIVO
0,0,0,0,0,0,0,0,0.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,nada nunca vai mudar minha opinião sobre trabalho remoto. tô simplesmente tomando um banho essa hora pq tô esperando devolutiva de uns copys. eu ia estar coçando a cabeça em um escritório.,POSITIVO
0,0,0,0,0,0,0,0,1.0,0.0,19.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,4.0,"Com a vida de home office, eu tinha esquecido o quão interessante é ouvir as conversas na lotação 😆",NEGATIVO
